"","target_country","Date","Mission.Number","VIII.Ftr.Missions","VIII.Air.Support.Cmd","Target","Mission.Target.Type","Country","Notes","A.C.Type","Dispatched","Escorts","Recalled","RTB","Aborted","Lost.en.route","Bombed","Bombed.Opportunity","Target.Notes","Quantity","TimeOverTarget","Lost.return","Total.Lost","Interned","Crashed","Cat.E","Damaged","KIA","WIA","MIA","Claims.Destroyed","Probable","Damaged2","Gnd.Dest","Gnd.Prob","Gnd.DMG","Notes3","X4th.FG","X44.BG.H.","X91.BG.H.","X93.BG.H.","X97.BG.H.","X301.BG.H.","X303.BG.H.","X305.BG.H.","X306.BG.H.","X322.BG.M.","X323.BG.M.","X15.BS..LT.","lon","lat"
"1413","France ,France","8/10/1944",NA,"","","France","Transportation","France","Fighter Bomber","P-38",583,NA,"",NA,NA,NA,NA,"","","","",NA,"2",NA,NA,"",NA,NA,NA,NA,19,"0",8,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1414","France ,France","7/29/1944",504,"","","France","Leaflet","France","","B-17",6,NA,"",NA,NA,NA,6,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1415","France ,France","6/23/1944",436,"","","France","Escort","France","","P-47",NA,155,"",NA,NA,NA,NA,"","Hits railyards and a train destroying the locomotive, 20 freights,  3 trucks and an armorded car on the train","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1416","France ,France","5/23/1944",364,"","","France","Escort","France","","B-24",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1417","France ,France","7/11/1944",467,"","","France","Leaflet","France","","B-17",6,NA,"",NA,NA,NA,6,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1418","France ,France","7/26/1944",497,"","","France","Leaflet","France","","B-17",7,NA,"",NA,NA,NA,7,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1419","France ,France","7/4/1944",451,"","","France","Escort","France","","P-51",NA,244,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"",NA,NA,NA,1,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1420","France ,France","3/28/1944",283,"","","France","Escort","France","9th AF","P-51",NA,123,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1421","France ,France","3/28/1944",283,"","","France","Escort","France","9th AF P-47s too","P-47",NA,284,"",NA,NA,NA,NA,"","","","",NA,"3",NA,NA,"",NA,NA,NA,3,NA,"",NA,NA,NA,NA,"30-1-32 gnd ","","","","","","","","","","","","",2.213749,46.227638
"1422","France ,France","8/13/1944",NA,"","","France","Transportation","France","","P-47",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"4",NA,NA,"4",1,NA,NA,4,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1423","France ,France","7/1/1944",NA,"","X","France","Fighter-Bomber","France","Dive Bombing","P-47",169,NA,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"2",NA,2,NA,2,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1424","France ,France","3/17/1944",263,"","","France","Airfield","France","","P-47",NA,NA,"",NA,NA,NA,NA,"85","Various","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1425","France ,France","7/17/1944",478,"","","France","Escort","France","","P-51",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1426","France ,France","7/16/1944",477,"","","France","Leaflet","France","","B-17",5,NA,"",NA,NA,NA,5,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1427","France ,France","8/10/1944",540,"","","France","Leaflet","France","","B-17",4,NA,"",NA,NA,NA,4,"","Norway (1)","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1428","France ,France","8/13/1944",548,"","","France","Escort","France","","P-51",136,131,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1429","France ,France","7/17/1944",478,"","","France","Tactical","France","","B-17",NA,NA,"",NA,NA,NA,NA,"15","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1430","France ,France","8/13/1944",NA,"","","France","Transportation","France","","P-51",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"9",NA,NA,"",NA,1,1,9,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1431","France ,France","7/28/1944",502,"","","France","Leaflet","France","","B-17",6,NA,"",NA,NA,NA,6,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1432","France ,France","4/27/1944",323,"","","France","Escort","France","","P-51",NA,154,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1433","France ,France","7/19/1944",483,"","","France","Leaflet","France","","B-17",5,NA,"",NA,NA,NA,5,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1434","France ,France","6/17/1944",420,"","","France","Leaflet","France","","B-17",10,NA,"",NA,1,NA,9,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1435","France ,France","4/27/1944",323,"","","France","Escort","France","","P-47",NA,283,"",NA,NA,NA,NA,"","","","",NA,"4",NA,NA,"",2,NA,NA,3,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1436","France ,France","8/7/1944",529,"","","France","Transportation","France","Fighter Bomber","P-47",271,NA,"",NA,NA,NA,271,"","","","",NA,"3",NA,NA,"",NA,NA,NA,3,NA,"",NA,4,0,1,"","","","","","","","","","","","","",2.213749,46.227638
"1437","France ,France","7/24/1944",493,"","","France","Leaflet","France","","B-17",7,NA,"",NA,NA,NA,7,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1438","France ,France","5/21/1944",360,"","","France","Escort","France","","P-47",NA,48,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1439","France ,France","7/8/1944",461,"","","France","Leaflet","France","","B-17",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1440","France ,France","6/23/1944",436,"","","France","Escort","France","","P-51",NA,83,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1441","France ,France","8/9/1944",NA,"","","France","Communications","France","","P-47",116,NA,"",NA,NA,NA,116,"","Northern France","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1442","France ,France","7/2/1944",NA,"","","France","Carpetbaggers","France","","B-24",37,NA,"",NA,NA,NA,37,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1443","France ,France","7/20/1944",485,"","","France","Leaflet","France","","B-17",6,NA,"",NA,NA,NA,6,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1444","France ,France","7/1/1944",NA,"","X","France","Fighter-Bomber","France","Dive Bombing","P-51",99,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1445","France ,France","5/8/1944",346,"","","France","Leaflet","France","","B-17",4,NA,"",NA,NA,NA,3,"","10 Towns","1600000","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1446","France ,France","6/24/1944",438,"","","France","Escort","France","2nd mission is strafing","P-38",NA,45,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"",NA,NA,NA,1,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1447","France ,France","4/30/1944",329,"","","France","Escort","France","9th AF P-47s too","P-47",NA,268,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,9,"1",5,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1448","France ,France","5/15/1944",356,"","","France","Escort","France","","P-51",NA,104,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"",NA,NA,NA,1,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1449","France ,France","8/12/1944",547,"","","France","Escort","France","Escorting B-26s","P-51",48,48,"",NA,NA,NA,NA,"","9th AF Escort","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1450","France ,France","7/17/1944",478,"","","France","Escort","France","","P-47",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1451","France ,France","6/27/1944",NA,"","","France","Carpetbagger","France","","B-24",16,NA,"",NA,NA,NA,16,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1452","France ,France","8/9/1944",536,"","","France","Leaflet","France","","B-17",6,NA,"",NA,NA,NA,6,"","And Netherlands","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1453","France ,France","7/4/1944",NA,"","X","France","Escort","France","P-47 Escort","P-38",144,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1454","France ,France","6/24/1944",438,"","","France","Escort","France","2nd mission is strafing","P-47",NA,36,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1455","France ,France","4/30/1944",329,"","","France","Escort","France","","P-38",NA,128,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1456","France ,France","7/1/1944",NA,"","X","France","Fighter-Bomber","France","Dive Bombing","P-38",97,NA,"",NA,NA,NA,82,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,3,"0",3,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1457","France ,France","8/10/1944",538,"","","France","Railroad","France","","P-51",138,NA,"",NA,NA,NA,NA,"","","","",NA,"5",NA,NA,"",NA,NA,NA,5,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1458","France ,France","8/7/1944",528,"","","France","Transportation","France","","B-17",3,NA,"",NA,1,NA,NA,"","Micro H test. H2X and Gee combined for blind bombing","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1459","France ,France","6/18/1944",422,"","","France","Carpetbaggers","France","1  B-24 hits a tree over target","B-24",9,NA,"",NA,NA,NA,9,"","","","",NA,"",NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1460","France ,France","8/6/1944",526,"","","France","Leaflet","France","","B-17",7,NA,"",NA,NA,NA,7,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1461","France ,France","8/11/1944",544,"","","France","Leaflet","France","","B-17",6,NA,"",NA,NA,NA,6,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"1462","France / Belgium ,","4/10/1944",295,"","","France / Belgium","Airfields","","","B-17",248,NA,"",NA,NA,NA,20,"","Bergen op Zoom","","",NA,"1",NA,NA,"2",19,NA,NA,10,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",4.338791,50.8393732
"1463","France / Belgium ,","4/10/1944",295,"","","France / Belgium","Airfields","","","B-17",NA,NA,"",NA,NA,NA,60,"","Diest/Schaffen airfield","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",4.338791,50.8393732
"1464","France / Belgium ,","4/10/1944",295,"","","France / Belgium","Airfields","","","B-17",NA,NA,"",NA,NA,NA,62,"","Maldagem airfield","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",4.338791,50.8393732
"1465","France / Belgium ,","4/10/1944",295,"","","France / Belgium","Airfields","","","B-17",NA,NA,"",NA,NA,NA,42,"","Florennes/Juzaine Airfield","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",4.338791,50.8393732
"1466","France, Belgium ,France","5/24/1944",369,"","","France, Belgium","Leaflet","France","","B-17",4,NA,"",NA,NA,NA,4,"","","2540000","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",4.331489,50.833748
"1467","France, Germany ,","4/23/1944",313,"","","France, Germany","Airfields","","","P-51",80,NA,"",NA,NA,NA,80,"","Unknown targets","","",NA,"",NA,NA,"",2,NA,NA,NA,NA,"",NA,NA,NA,NA,"3-0-1","","","","","","","","","","","","",4.968796,45.8680499
"1468","Franfurt ,Germany","2/11/1944",218,"","","Franfurt","Escort","Germany","9th AF","P-51",NA,38,"",NA,NA,NA,NA,"","","","",NA,"2",NA,NA,"1",NA,NA,NA,2,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",8.6821267,50.1109221
"1469","Franfurt ,Germany","2/11/1944",218,"","","Franfurt","Escort","Germany","9th AF P-47s too","P-47",NA,486,"",NA,NA,NA,NA,"","","","",NA,"4",NA,NA,"2",4,NA,NA,4,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",8.6821267,50.1109221
"1470","Franfurt ,Germany","2/11/1944",218,"","","Franfurt","Escort","Germany","","P-38",NA,82,"",NA,NA,NA,NA,"","","","",NA,"8",NA,NA,"",2,NA,NA,4,30,"2",28,2,1,4,"","","","","","","","","","","","","",8.6821267,50.1109221
"1471","Franfurt ,Germany","2/11/1944",218,"","","Franfurt","Railroad","Germany","","B-17",NA,NA,"",NA,NA,NA,NA,"32","Ludwigshafen","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",8.6821267,50.1109221
"1472","Franfurt ,Germany","2/11/1944",218,"","","Franfurt","Railroad","Germany","","B-17",223,NA,"",NA,NA,NA,157,"","","","",NA,"5",NA,NA,"3",124,1,26,51,3,"0",2,NA,NA,NA,"","","","","","","","","","","","","",8.6821267,50.1109221
"1473","Franfurt ,Germany","2/11/1944",218,"","","Franfurt","Railroad","Germany","","B-17",NA,NA,"",NA,NA,NA,NA,"19","Saarbrucken ","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",8.6821267,50.1109221
"1474","Franfurt ,Germany","2/11/1944",218,"","","Franfurt","Railroad","Germany","","B-17",NA,NA,"",NA,NA,NA,NA,"4","Various","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",8.6821267,50.1109221
"1475","Frankfurt ,Germany","10/15/1944",NA,"","","Frankfurt","","Germany","","B-17",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","Frankfurt","","","","","",8.6821267,50.1109221
"1476","Frankfurt ,Germany","3/20/1944",269,"","","Frankfurt","Escort","Germany","9th AF P-47s too","P-47",NA,315,"",NA,NA,NA,NA,"","","","",NA,"6",NA,NA,"",9,NA,NA,6,1,"0",1,NA,NA,NA,"","","","","","","","","","","","","",8.6821267,50.1109221
"1477","Frankfurt ,Germany","1/24/1944",191,"","","Frankfurt","Industry","Germany","Russelheim","B-17",659,NA,"307",294,NA,NA,NA,"58","Zukonft Power Plant","","",NA,"2",NA,NA,"",5,5,NA,21,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",8.6821267,50.1109221
"1478","Frankfurt ,Germany","3/20/1944",269,"","","Frankfurt","Escort","Germany","","P-38",NA,44,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",8.6821267,50.1109221
"1479","Frankfurt ,Germany","3/20/1944",269,"","","Frankfurt","Industry","Germany","","B-17",NA,NA,"",NA,NA,NA,NA,"19","Bingen","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",8.6821267,50.1109221
"1480","Frankfurt ,Germany","3/20/1944",269,"","","Frankfurt","Industry","Germany","","B-17",NA,NA,"",NA,NA,NA,NA,"54","Mannheim City","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",8.6821267,50.1109221
"1481","Frankfurt ,Germany","3/20/1944",269,"","","Frankfurt","Escort","Germany","9th AF P-51s also","P-51",NA,205,"",NA,NA,NA,NA,"","","","",NA,"2",NA,NA,"",3,NA,NA,2,4,"0",1,NA,NA,NA,"","","","","","","","","","","","","",8.6821267,50.1109221
"1482","Frankfurt ,Germany","3/20/1944",269,"","","Frankfurt","Industry","Germany","","B-17",NA,NA,"",NA,NA,NA,NA,"22","Various","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",8.6821267,50.1109221
"1483","Frankfurt ,Germany","3/20/1944",269,"","","Frankfurt","Industry","Germany","","B-17",NA,NA,"",NA,NA,NA,NA,"51","Frankfurt City","","",NA,"5",NA,NA,"1",15,NA,3,21,2,"0",0,NA,NA,NA,"","","","","","","","","","","","","",8.6821267,50.1109221
"1484","Frankfurt ,Germany","1/24/1944",191,"","","Frankfurt","Industry","Germany","Russelheim","B-24",198,NA,"",198,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",8.6821267,50.1109221
"1485","Frankfurt ,Germany","1/24/1944",191,"","","Frankfurt","Escort","Germany","","P-47",NA,535,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",8.6821267,50.1109221
"1486","Frankfurt ,Germany","10/4/1943",108,"","","Frankfurt","Industry","Germany","","B-17",51,NA,"",NA,11,3,37,"","","","1110-1111",NA,"3",NA,NA,"",35,1,2,30,18,"8",22,NA,NA,NA,"","","","","","","","","","","","","",8.6821267,50.1109221
